2358394,41.1427,-33.261,-143.752,-0.23662,-0.359386,0.821283,-0.37463
2358489,41.3334,-33.253,-143.858,-0.238449,-0.359413,0.820983,-0.374102
2358584,41.3805,-33.2553,-143.893,-0.238915,-0.359431,0.820923,-0.373916
2358681,51.956,-22.948,-136.392,-0.332141,-0.325477,0.785606,-0.40813
2358778,55.8708,0.622873,-115.852,-0.399513,-0.244695,0.749966,-0.466975
2358872,62.9122,-12.2557,-124.495,-0.416776,-0.322194,0.724661,-0.444247
2358967,7.20706,43.3265,-115.047,-0.247103,0.279439,0.794935,-0.478469
2359062,58.1892,29.0705,-90.2973,0.488361,0.176488,-0.685726,0.510035
2359160,64.4153,42.0375,-75.134,0.543888,0.20933,-0.633075,0.509493
2359254,58.7127,46.6676,-73.8262,0.546382,0.152569,-0.635918,0.523257
2359350,59.299,37.7955,-78.8401,0.51464,0.182821,-0.645885,0.533436
2359449,53.5337,34.823,-79.9617,0.480833,0.157617,-0.650659,0.566215
2359546,37.1352,26.2628,-78.0726,0.362583,0.105231,-0.637609,0.671502
2359663,36.162,12.817,-84.2006,0.285502,0.157705,-0.659044,0.677701
2359761,23.9419,16.4127,-80.6453,0.239302,0.0661612,-0.649109,0.719037
2359854,36.8144,-18.8424,-119.489,0.190819,0.291117,-0.782492,0.51628
2359949,38.581,-23.8919,-135.255,-0.224514,-0.303681,0.827882,-0.414707
240055,44.0044,-23.9028,-141.948,-0.283908,-0.300995,0.832229,-0.369043
240145,52.3526,-36.2579,-158.771,-0.360627,-0.351689,0.813014,-0.292013
240239,55.6759,-33.8344,-159.77,-0.394632,-0.331776,0.808993,-0.282349
240329,57.2618,-49.2661,178.523,-0.440239,-0.360195,0.800357,-0.189416
240417,50.9106,-34.3487,-170.173,-0.386297,-0.300807,0.84862,-0.200335
240509,50.5396,-34.5337,-170.203,-0.383234,-0.302247,0.84958,-0.199983
240598,46.8374,-17.5179,-141.967,-0.325844,-0.260101,0.837708,-0.35273
240680,37.7574,-23.0506,-125.594,-0.195549,-0.313076,0.795026,-0.48133
240771,35.5311,-21.3913,-120.067,0.171458,0.302874,-0.782386,0.516471
240860,23.2937,-16.1953,-118.715,0.101643,0.220563,-0.819757,0.518671
240946,-4.96963,16.7603,-110.832,0.0473343,-0.14422,-0.810151,0.566229
241039,-9.53313,20.291,-113.171,0.0283913,-0.191569,-0.810755,0.552424
241151,62.1311,-19.5445,-122.956,-0.377391,-0.370564,0.699877,-0.480031
241241,65.1138,-14.3989,-117.832,-0.402696,-0.36611,0.681321,-0.489491
241330,61.6562,18.3917,-93.8572,0.463261,0.245222,-0.675155,0.519058
241426,66.0982,-53.7162,-108.091,0.171497,0.592201,-0.460659,0.638498
241521,64.2897,-53.7133,-97.9285,0.106919,0.600163,-0.411977,0.677236
241616,62.3055,-78.3085,-101.977,-0.0284333,0.672385,-0.310035,0.671541
241714,64.8856,-94.8499,-124.835,0.0339424,0.718881,-0.323158,0.614514
241810,62.8944,-92.4667,-147.695,0.175243,0.692167,-0.462016,0.526057
241914,60.7791,-25.8903,-126.356,-0.352783,-0.39491,0.6991,-0.480467
242012,60.5801,-40.9817,-151.735,-0.384361,-0.40848,0.741257,-0.368711
242108,58.985,-42.5606,-156.642,-0.385298,-0.402224,0.758112,-0.339158
242205,59.0113,-42.6209,-156.734,-0.385633,-0.402311,0.758054,-0.338802
242302,58.2487,-21.7531,-140.123,-0.393103,-0.317947,0.775132,-0.378879
242400,58.2449,-21.7957,-140.171,-0.393067,-0.318065,0.775189,-0.378702
242498,57.3729,-26.2225,-146.304,-0.389759,-0.325957,0.786157,-0.351847
242611,53.6136,-15.2523,-137.321,-0.373246,-0.272985,0.802209,-0.377661
242707,47.5985,-21.5172,-126.468,-0.277043,-0.331034,0.768645,-0.472069
242804,45.5448,-7.94206,-116.297,0.2943,0.258013,-0.767181,0.508183
242907,52.057,-31.468,-118.008,0.236578,0.426388,-0.680121,0.547411
243002,57.0968,-5.35343,-109.136,0.365189,0.310179,-0.702016,0.526877
243096,56.5019,-0.0762668,-107.221,0.380688,0.281287,-0.708927,0.522855
243198,55.2884,-0.844393,-106.332,0.367433,0.283373,-0.706939,0.533788
243296,55.991,-6.89106,-108.125,0.348223,0.317961,-0.697067,0.540129
243391,51.4186,-8.12316,-104.866,0.304079,0.314407,-0.693647,0.57231
243485,54.7254,-8.96237,-107.811,0.329382,0.326014,-0.694289,0.550623
243580,56.6406,-8.97352,-110.283,0.348725,0.326821,-0.698929,0.53205
243676,56.765,-17.0712,-119.193,0.33936,0.35053,-0.714698,0.501169
243771,57.7414,-30.8416,-138.104,-0.351437,-0.383875,0.742487,-0.421717
243866,57.5369,-48.9559,-161.29,-0.373152,-0.429569,0.754763,-0.326437
243964,58.3895,-30.6606,-147.55,-0.3872,-0.353047,0.77234,-0.359062
244061,52.3889,-18.5657,-139.633,-0.358948,-0.28616,0.806604,-0.372369
244181,49.6041,-21.7856,-136.123,-0.318008,-0.313019,0.79724,-0.406568
244280,7.13652,-19.5355,-125.682,0.0227179,-0.178654,0.870326,-0.458366
244375,41.9731,-79.2065,-130.623,0.00212112,0.656035,-0.558248,0.50791
244473,48.1617,-96.3418,-138.626,0.0142528,0.732555,-0.46221,0.499522
244570,50.512,-98.6154,-134.066,-0.0114454,0.739932,-0.416698,0.527951
244668,52.7967,-98.3331,-131.995,-0.0101038,0.737369,-0.398198,0.545549
244767,52.2799,-91.9629,-124.183,-0.0316233,0.713777,-0.402977,0.571955
244863,52.1913,-91.4684,-123.46,-0.0341912,0.711818,-0.402879,0.574312
