241741,0.4997,0.0842,-0.096,-0.8566,2.76898,14.413,-119.124
241845,0.4872,0.0115,0.1099,-0.8662,7.2968,-10.4075,-121.948
241943,0.4459,-0.1545,0.4389,-0.7645,8.92727,-54.9704,-124.137
242039,0.3592,-0.2824,0.6734,-0.5809,8.95613,-93.8576,-126.108
242136,0.2458,-0.3903,0.8027,-0.3778,5.7217,-126.618,-125.252
242232,0.1243,-0.4583,0.8565,-0.2018,1.60197,-152.615,-123.299
242331,0.0379,-0.5043,0.8556,-0.1102,-2.65336,-166.876,-119.272
242429,-0.0186,-0.552,0.8288,-0.0885,-7.38496,-172.688,-113.132
242525,-0.0186,-0.552,0.8288,-0.0885,-7.38496,-172.688,-113.132
242638,-0.0186,-0.552,0.8288,-0.0885,-7.38496,-172.688,-113.132
242734,-0.0186,-0.552,0.8288,-0.0885,-7.38496,-172.688,-113.132
242837,-0.0186,-0.552,0.8288,-0.0885,-7.38496,-172.688,-113.132
242934,0.2235,-0.5518,0.595,-0.5398,-19.2541,-109.626,-107.946
243029,0.408,-0.3698,0.367,-0.7496,-14.7696,-61.7844,-114
243125,0.517,-0.0997,0.0084,-0.85,-9.25359,-6.82965,-116.817
243227,0.5251,0.0342,-0.148,-0.8373,-5.63313,16.567,-116.628
243323,0.522,0.0481,-0.1626,-0.8358,-5.12624,18.8636,-116.868
243418,0.5264,0.0457,-0.0833,-0.8448,-0.600673,10.8867,-116.193
243512,0.5279,-0.0227,0.1199,-0.8404,5.07365,-13.0842,-116.304
243607,0.5116,-0.0812,0.2966,-0.8022,9.97415,-34.5793,-118.049
243703,0.4604,-0.147,0.4721,-0.7371,12.5917,-58.4205,-123.073
243798,0.3788,-0.2319,0.639,-0.6279,11.1213,-85.5686,-128.09
243893,0.2752,-0.316,0.7669,-0.4859,6.60437,-112.246,-130.768
243993,0.1437,-0.3952,0.8477,-0.3232,-0.677727,-138.569,-130.261
244090,0.0334,-0.4634,0.8647,-0.1905,-6.82247,-158.71,-124.902
244213,-0.0265,-0.5306,0.8362,-0.1356,-10.8488,-168.327,-116.311
244309,-0.0265,-0.5306,0.8362,-0.1356,-10.8488,-168.327,-116.311
244405,-0.0265,-0.5306,0.8362,-0.1356,-10.8488,-168.327,-116.311
244501,-0.0265,-0.5306,0.8362,-0.1356,-10.8488,-168.327,-116.311
244597,0.2376,-0.5299,0.5946,-0.5559,-17.8538,-106.401,-109.98
244697,0.4377,-0.3316,0.3135,-0.7746,-13.8439,-53.0569,-114.113
244794,0.5148,0.0197,-0.1141,-0.8494,-4.81916,12.4083,-118.082
244890,0.5313,0.1026,-0.163,-0.8249,-0.225421,22.2066,-114.466
